"","YEAR","AGE","income_bound","EDUC","female","religious","married","widowed","divorced","separated","have_children","white","happy","ft_employed","pt_employed","unemployed","retired","in_education","home_maker","work_status_other","c_age"
"18603",2004,71,9,12,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,24.6538857163126
"18608",2004,31,2,12,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-15.3461142836874
"18611",2004,20,17,12,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,-26.3461142836874
"18612",2004,21,9,9,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,-25.3461142836874
"18614",2004,38,19,12,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-8.34611428368744
"18619",2004,33,20,18,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-13.3461142836874
"18620",2004,23,2,16,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,-23.3461142836874
"18623",2004,24,15,14,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,-22.3461142836874
"18625",2004,34,19,11,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,-12.3461142836874
"18630",2004,36,20,13,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-10.3461142836874
"18632",2004,46,16,13,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-0.346114283687442
"18633",2004,26,9,12,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,-20.3461142836874
"18636",2004,37,18,14,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,-9.34611428368744
"18639",2004,44,4,11,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,-2.34611428368744
"18640",2004,40,18,14,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-6.34611428368744
"18642",2004,34,21,20,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-12.3461142836874
"18643",2004,37,21,12,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,-9.34611428368744
"18644",2004,50,21,17,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,3.65388571631256
"18646",2004,41,19,19,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-5.34611428368744
"18647",2004,40,1,14,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,-6.34611428368744
"18648",2004,54,15,12,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,7.65388571631256
"18649",2004,40,15,12,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,-6.34611428368744
"18656",2004,40,18,10,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,-6.34611428368744
"18659",2004,23,3,12,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,-23.3461142836874
"18664",2004,39,16,12,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,-7.34611428368744
"18666",2004,81,11,12,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,34.6538857163126
"18669",2004,26,17,12,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-20.3461142836874
"18673",2004,40,19,10,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-6.34611428368744
"18675",2004,36,15,12,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,-10.3461142836874
"18676",2004,57,17,14,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,10.6538857163126
"18678",2004,45,21,12,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-1.34611428368744
"18681",2004,51,21,20,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,4.65388571631256
"18682",2004,27,19,18,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-19.3461142836874
"18683",2004,83,8,8,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,36.6538857163126
"18684",2004,44,21,16,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,-2.34611428368744
"18687",2004,40,21,18,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-6.34611428368744
"18688",2004,37,21,20,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-9.34611428368744
"18693",2004,68,11,12,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,21.6538857163126
"18696",2004,56,21,16,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,9.65388571631256
"18698",2004,48,20,12,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1.65388571631256
"18699",2004,80,10,11,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,33.6538857163126
"18702",2004,58,15,12,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,11.6538857163126
"18703",2004,52,20,13,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,5.65388571631256
"18709",2004,46,21,12,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-0.346114283687442
"18712",2004,36,18,13,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-10.3461142836874
"18715",2004,52,21,12,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,5.65388571631256
"18717",2004,54,15,12,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,7.65388571631256
"18718",2004,54,15,11,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,7.65388571631256
"18720",2004,48,21,16,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1.65388571631256
"18721",2004,60,15,14,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,13.6538857163126
"18722",2004,27,16,14,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-19.3461142836874
"18723",2004,34,20,20,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-12.3461142836874
"18724",2004,30,15,14,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,-16.3461142836874
"18728",2004,27,18,16,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-19.3461142836874
"18730",2004,43,21,19,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-3.34611428368744
"18731",2004,34,16,14,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,-12.3461142836874
"18734",2004,52,10,13,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,5.65388571631256
"18736",2004,31,18,12,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,-15.3461142836874
"18739",2004,72,15,13,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,25.6538857163126
"18742",2004,63,12,12,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,16.6538857163126
"18744",2004,36,20,16,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-10.3461142836874
"18747",2004,38,21,15,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-8.34611428368744
"18748",2004,21,6,15,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-25.3461142836874
"18750",2004,44,14,16,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,-2.34611428368744
"18752",2004,34,17,15,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,-12.3461142836874
"18753",2004,79,8,9,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,32.6538857163126
"18755",2004,39,19,14,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,-7.34611428368744
"18762",2004,21,17,16,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,-25.3461142836874
"18763",2004,63,18,12,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,16.6538857163126
"18767",2004,48,21,16,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1.65388571631256
"18768",2004,41,21,16,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-5.34611428368744
"18773",2004,36,18,12,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,-10.3461142836874
"18776",2004,48,16,13,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1.65388571631256
"18779",2004,19,1,12,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-27.3461142836874
"18782",2004,28,4,12,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-18.3461142836874
"18785",2004,67,16,12,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,20.6538857163126
"18788",2004,44,20,14,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,-2.34611428368744
"18789",2004,43,19,12,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-3.34611428368744
"18793",2004,55,21,12,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,8.65388571631256
"18794",2004,42,16,12,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-4.34611428368744
"18799",2004,34,20,12,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,-12.3461142836874
"18800",2004,47,21,16,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0.653885716312558
"18801",2004,65,19,17,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,18.6538857163126
"18802",2004,52,21,15,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,5.65388571631256
"18804",2004,53,19,12,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,6.65388571631256
"18805",2004,27,11,12,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,-19.3461142836874
"18808",2004,55,21,13,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,8.65388571631256
"18809",2004,45,21,16,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,-1.34611428368744
"18811",2004,41,21,13,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,-5.34611428368744
"18814",2004,27,16,13,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,-19.3461142836874
"18822",2004,57,1,13,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,10.6538857163126
"18824",2004,20,9,14,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-26.3461142836874
"18825",2004,41,18,10,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,-5.34611428368744
"18826",2004,31,17,15,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,-15.3461142836874
"18827",2004,72,14,12,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,25.6538857163126
"18828",2004,24,18,14,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,-22.3461142836874
"18830",2004,20,18,13,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,-26.3461142836874
"18833",2004,64,10,12,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,17.6538857163126
"18835",2004,46,19,16,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,-0.346114283687442
"18837",2004,42,21,13,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-4.34611428368744
"18843",2004,35,20,15,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,-11.3461142836874
"18844",2004,65,19,12,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,18.6538857163126
"18847",2004,89,15,12,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,42.6538857163126
"18848",2004,24,10,13,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,-22.3461142836874
"18852",2004,28,12,13,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-18.3461142836874
"18853",2004,52,11,17,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,5.65388571631256
"18855",2004,22,11,15,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-24.3461142836874
"18857",2004,23,15,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,-23.3461142836874
"18859",2004,42,6,9,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-4.34611428368744
"18860",2004,78,21,12,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,31.6538857163126
"18866",2004,28,15,18,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,-18.3461142836874
"18868",2004,67,18,14,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,20.6538857163126
"18869",2004,25,9,15,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-21.3461142836874
"18873",2004,50,20,16,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,3.65388571631256
"18880",2004,38,21,14,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-8.34611428368744
"18882",2004,77,15,12,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,30.6538857163126
"18883",2004,82,13,13,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,35.6538857163126
"18887",2004,19,19,13,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-27.3461142836874
"18888",2004,29,14,15,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,-17.3461142836874
"18889",2004,22,21,15,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-24.3461142836874
"18892",2004,20,9,13,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-26.3461142836874
"18893",2004,18,3,12,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-28.3461142836874
"18894",2004,21,2,14,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-25.3461142836874
"18895",2004,26,6,17,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-20.3461142836874
"18900",2004,61,18,12,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,14.6538857163126
"18902",2004,66,21,17,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,19.6538857163126
"18904",2004,26,17,18,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,-20.3461142836874
"18905",2004,24,21,13,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-22.3461142836874
"18906",2004,30,12,14,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,-16.3461142836874
"18907",2004,57,15,14,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,10.6538857163126
"18911",2004,57,18,16,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,10.6538857163126
"18915",2004,24,21,12,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-22.3461142836874
"18917",2004,40,9,12,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,-6.34611428368744
"18918",2004,57,9,7,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,10.6538857163126
"18920",2004,38,10,12,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,-8.34611428368744
"18921",2004,26,12,3,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,-20.3461142836874
"18922",2004,68,9,17,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,21.6538857163126
"18923",2004,57,18,20,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,10.6538857163126
"18930",2004,57,21,19,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,10.6538857163126
"18931",2004,37,16,12,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,-9.34611428368744
"18932",2004,56,20,14,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,9.65388571631256
"18934",2004,73,20,16,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,26.6538857163126
"18935",2004,50,21,18,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,3.65388571631256
"18936",2004,56,21,20,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,9.65388571631256
"18937",2004,79,21,14,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,32.6538857163126
"18941",2004,44,21,18,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-2.34611428368744
"18945",2004,70,9,12,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,23.6538857163126
"18946",2004,34,21,12,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,-12.3461142836874
"18947",2004,67,5,12,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,20.6538857163126
"18948",2004,52,21,12,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,5.65388571631256
"18952",2004,75,18,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,28.6538857163126
"18953",2004,59,18,12,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,12.6538857163126
"18954",2004,62,21,13,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,15.6538857163126
"18955",2004,47,21,20,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0.653885716312558
"18960",2004,45,18,12,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-1.34611428368744
"18963",2004,67,15,14,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,20.6538857163126
"18965",2004,35,21,13,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,-11.3461142836874
"18966",2004,58,20,12,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,11.6538857163126
"18967",2004,35,17,13,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,-11.3461142836874
"18968",2004,22,15,12,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,-24.3461142836874
"18969",2004,59,10,13,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,12.6538857163126
"18971",2004,83,9,13,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,36.6538857163126
"18977",2004,53,17,16,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,6.65388571631256
"18978",2004,68,7,11,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,21.6538857163126
"18979",2004,31,15,11,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-15.3461142836874
"18982",2004,63,13,12,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,16.6538857163126
"18983",2004,47,1,12,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.653885716312558
"18988",2004,82,11,14,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,35.6538857163126
"18989",2004,29,8,15,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,-17.3461142836874
"18993",2004,38,4,10,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,-8.34611428368744
"18996",2004,44,21,16,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,-2.34611428368744
"18997",2004,55,13,13,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,8.65388571631256
"19001",2004,39,20,14,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,-7.34611428368744
"19004",2004,50,20,20,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,3.65388571631256
"19005",2004,79,13,10,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,32.6538857163126
"19009",2004,40,14,12,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,-6.34611428368744
"19010",2004,51,20,16,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,4.65388571631256
"19012",2004,29,21,20,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-17.3461142836874
"19013",2004,29,14,15,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-17.3461142836874
"19015",2004,58,21,12,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,11.6538857163126
"19017",2004,58,21,17,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.6538857163126
"19019",2004,50,15,11,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,3.65388571631256
"19022",2004,65,15,5,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,18.6538857163126
"19026",2004,28,11,12,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,-18.3461142836874
"19027",2004,31,21,20,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,-15.3461142836874
"19028",2004,27,9,13,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-19.3461142836874
"19031",2004,51,13,18,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,4.65388571631256
"19032",2004,57,13,12,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10.6538857163126
"19036",2004,52,17,13,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,5.65388571631256
"19037",2004,30,14,12,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,-16.3461142836874
"19038",2004,37,13,16,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,-9.34611428368744
"19040",2004,18,15,17,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-28.3461142836874
"19041",2004,36,13,15,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-10.3461142836874
"19043",2004,39,20,17,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-7.34611428368744
"19046",2004,60,20,16,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,13.6538857163126
"19048",2004,31,12,20,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-15.3461142836874
"19049",2004,33,2,20,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-13.3461142836874
"19052",2004,40,19,3,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,-6.34611428368744
"19053",2004,59,17,14,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,12.6538857163126
"19054",2004,25,15,19,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-21.3461142836874
"19055",2004,28,15,13,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,-18.3461142836874
"19057",2004,67,9,12,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,20.6538857163126
"19058",2004,44,16,14,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-2.34611428368744
"19059",2004,59,19,14,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,12.6538857163126
"19062",2004,27,16,19,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,-19.3461142836874
"19064",2004,83,8,11,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,36.6538857163126
"19069",2004,68,20,20,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,21.6538857163126
"19071",2004,36,21,18,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,-10.3461142836874
"19076",2004,81,18,16,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,34.6538857163126
"19077",2004,51,20,18,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,4.65388571631256
"19079",2004,27,15,13,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,-19.3461142836874
"19080",2004,39,16,13,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-7.34611428368744
"19081",2004,26,19,15,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-20.3461142836874
"19082",2004,28,21,18,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,-18.3461142836874
"19085",2004,38,11,12,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-8.34611428368744
"19086",2004,30,21,16,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-16.3461142836874
"19088",2004,76,11,11,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,29.6538857163126
"19091",2004,53,15,12,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,6.65388571631256
"19092",2004,31,14,20,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-15.3461142836874
"19095",2004,21,16,14,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-25.3461142836874
"19101",2004,51,21,19,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4.65388571631256
"19102",2004,45,9,11,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,-1.34611428368744
"19104",2004,28,20,16,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,-18.3461142836874
"19107",2004,38,21,17,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,-8.34611428368744
"19109",2004,49,21,12,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,2.65388571631256
"19110",2004,68,21,20,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,21.6538857163126
"19111",2004,61,15,12,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,14.6538857163126
"19112",2004,49,19,15,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,2.65388571631256
"19114",2004,31,19,18,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,-15.3461142836874
"19116",2004,35,12,12,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,-11.3461142836874
"19123",2004,19,5,11,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-27.3461142836874
"19124",2004,25,19,16,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-21.3461142836874
"19125",2004,30,17,14,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-16.3461142836874
"19126",2004,29,21,16,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,-17.3461142836874
"19129",2004,19,7,10,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-27.3461142836874
"19130",2004,36,21,16,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,-10.3461142836874
"19132",2004,53,19,18,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,6.65388571631256
"19134",2004,44,5,13,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,-2.34611428368744
"19135",2004,26,7,12,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-20.3461142836874
"19137",2004,21,4,15,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-25.3461142836874
"19142",2004,49,21,14,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,2.65388571631256
"19143",2004,50,14,12,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,3.65388571631256
"19146",2004,41,19,12,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-5.34611428368744
"19148",2004,34,19,11,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,-12.3461142836874
"19151",2004,37,19,12,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-9.34611428368744
"19153",2004,46,18,15,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,-0.346114283687442
"19154",2004,62,18,6,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,15.6538857163126
"19156",2004,38,19,12,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,-8.34611428368744
"19157",2004,31,13,12,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,-15.3461142836874
"19160",2004,59,21,12,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,12.6538857163126
"19161",2004,61,17,14,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,14.6538857163126
"19162",2004,66,21,14,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,19.6538857163126
"19163",2004,41,5,12,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,-5.34611428368744
"19165",2004,20,2,11,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-26.3461142836874
"19167",2004,30,17,12,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,-16.3461142836874
"19168",2004,22,8,12,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,-24.3461142836874
"19169",2004,43,7,6,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,-3.34611428368744
"19170",2004,23,2,12,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,-23.3461142836874
"19171",2004,47,20,12,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0.653885716312558
